 time            v1              v2              v3              v4              v5              v6              v7             
 3.18825281e-09 -4.13245860e-01  9.32745231e-02  5.22911362e-03 -6.63344629e-03  1.47907916e-02  4.53640116e-02  1.71576637e-02 
 3.18882827e-09  1.48326485e-01  5.80897488e-02 -2.38552212e-02 -8.16623554e-04  1.82466008e-03  3.18872291e-02  2.74285233e-02 
 3.18951806e-09  7.43305974e-01 -7.78814950e-03 -4.71245825e-02  6.31810435e-03 -1.37208471e-02  3.29704393e-03  2.74716914e-02 
 3.18999512e-09  9.67360391e-01 -5.31656127e-02 -5.12013912e-02  9.99880672e-03 -2.10307385e-02 -1.88639506e-02  1.99512312e-02 
 3.19043649e-09  9.82984780e-01 -8.45251240e-02 -4.44542988e-02  1.13677069e-02 -2.35921681e-02 -3.60127907e-02  8.65180034e-03 
 3.19088887e-09  8.04076988e-01 -9.94372714e-02 -2.80290280e-02  1.02602592e-02 -2.13040878e-02 -4.60987300e-02 -4.94065768e-03 
 3.19136356e-09  4.43854743e-01 -9.30853983e-02 -4.23118981e-03  6.62359534e-03 -1.39206224e-02 -4.60833468e-02 -1.80200124e-02 
 3.19196685e-09 -1.42323290e-01 -5.53414270e-02  2.62967125e-02 -6.47810644e-05 -1.68303024e-04 -3.10945272e-02 -2.78819956e-02 
 3.19264745e-09 -7.33020680e-01  1.01861883e-02  4.84262290e-02 -7.41845113e-03  1.46608154e-02 -1.81498069e-03 -2.68850407e-02 
 3.19313858e-09 -9.67056303e-01  5.63700644e-02  5.15464842e-02 -1.10448200e-02  2.13901415e-02  2.13102220e-02 -1.87952868e-02 
 3.19358538e-09 -9.82198741e-01  8.67839192e-02  4.34955436e-02 -1.19968311e-02  2.30869978e-02  3.84160821e-02 -7.39478840e-03 
 3.19404622e-09 -7.96471189e-01  9.98554401e-02  2.56730786e-02 -1.02579307e-02  1.99386322e-02  4.77829971e-02  6.03252550e-03 
 3.19452965e-09 -4.24558808e-01  9.06760095e-02  8.58265193e-04 -5.93016666e-03  1.19201656e-02  4.62231753e-02  1.86093482e-02 
 3.19513851e-09  1.68974475e-01  4.96550983e-02 -2.94667992e-02  1.26171177e-03 -1.83560242e-03  2.90295193e-02  2.74935506e-02 
 3.19582574e-09  7.55454192e-01 -1.74672516e-02 -4.98590628e-02  8.54294724e-03 -1.58171254e-02 -1.88305483e-03  2.55101804e-02 
 3.19630757e-09  9.72958680e-01 -6.15478811e-02 -5.12296864e-02  1.16806935e-02 -2.14986968e-02 -2.45915935e-02  1.72301151e-02 
 3.19675461e-09  9.77290906e-01 -8.98005769e-02 -4.17960856e-02  1.21202588e-02 -2.24417161e-02 -4.09745073e-02  5.78247965e-03 
 3.19722290e-09  7.76718319e-01 -9.99835455e-02 -2.26375895e-02  9.79549459e-03 -1.86328980e-02 -4.90304124e-02 -7.62871604e-03 
 3.19771084e-09  3.91235724e-01 -8.71895021e-02  2.77010566e-03  4.95949519e-03 -1.02056618e-02 -4.55471673e-02 -1.97428945e-02 
 3.19832704e-09 -2.11999224e-01 -4.22064494e-02  3.25843948e-02 -2.56411855e-03  3.56229945e-03 -2.60657496e-02 -2.76058942e-02 
 3.19902196e-09 -7.88192179e-01  2.64086798e-02  5.07856806e-02 -9.67112754e-03  1.68010893e-02  6.07939000e-03 -2.42162962e-02 
 3.19948594e-09 -9.80185781e-01  6.71787182e-02  5.03350258e-02 -1.23151690e-02  2.14914972e-02  2.75885048e-02 -1.55945040e-02 
 3.19993061e-09 -9.70176615e-01  9.27041401e-02  3.95952084e-02 -1.23179436e-02  2.17736055e-02  4.29048675e-02 -3.92019871e-03 
 3.20044502e-09 -7.25701341e-01  9.90763964e-02  1.73362374e-02 -9.14310324e-03  1.67587893e-02  4.94832218e-02  1.05509874e-02 
 3.20091958e-09 -3.31555030e-01  8.16148567e-02 -7.70580095e-03 -3.90507332e-03  8.00493390e-03  4.36018006e-02  2.14816540e-02 
 3.20157559e-09  3.12111160e-01  2.87010671e-02 -3.75954937e-02  4.31436914e-03 -6.50274027e-03  2.03008151e-02  2.77622713e-02 
 3.20226601e-09  8.45321757e-01 -3.96153803e-02 -5.16682742e-02  1.08976459e-02 -1.83197575e-02 -1.22263126e-02  2.19917752e-02 
 3.20270927e-09  9.92712467e-01 -7.55045041e-02 -4.86043581e-02  1.28523682e-02 -2.16627046e-02 -3.18433204e-02  1.27189475e-02 
 3.20315127e-09  9.48992965e-01 -9.64316033e-02 -3.58138362e-02  1.21847177e-02 -2.08828880e-02 -4.53027930e-02  6.28531320e-04 
 3.20364137e-09  6.89217211e-01 -9.74159167e-02 -1.32294009e-02  8.47922754e-03 -1.52429289e-02 -4.93606169e-02 -1.30545432e-02 
 3.20413904e-09  2.60191188e-01 -7.44326684e-02  1.31174850e-02  2.50331916e-03 -5.60425168e-03 -4.09643985e-02 -2.36242826e-02 
 3.20478648e-09 -3.74254336e-01 -1.83531011e-02  4.09649823e-02 -5.80711735e-03  8.53210911e-03 -1.58691255e-02 -2.79273051e-02 
 3.20552778e-09 -9.01910742e-01  5.35684998e-02  5.17956766e-02 -1.21673774e-02  1.96509732e-02  1.87570419e-02 -1.93558439e-02 
 3.20598011e-09 -9.99986178e-01  8.53613705e-02  4.53027607e-02 -1.32791387e-02  2.15001911e-02  3.69659335e-02 -8.75934940e-03 
 3.20643005e-09 -8.98366362e-01  9.95701252e-02  2.94267602e-02 -1.15723277e-02  1.91311088e-02  4.77018792e-02  3.95783502e-03 
 3.20691241e-09 -5.92487856e-01  9.22920334e-02  5.54122350e-03 -6.94651661e-03  1.23165820e-02  4.79956730e-02  1.68979185e-02 
 3.20744384e-09 -1.03050204e-01  5.95598090e-02 -2.20523726e-02  6.24542786e-05  1.44643317e-03  3.50822846e-02  2.63082145e-02 
 3.20809913e-09  5.23903105e-01 -2.48824522e-03 -4.62404679e-02  8.31409530e-03 -1.20495326e-02  6.71347130e-03  2.71981674e-02 
 3.20883668e-09  9.60349498e-01 -6.96838134e-02 -5.04354872e-02  1.33115029e-02 -2.06332801e-02 -2.68271090e-02  1.52700582e-02 
 3.20932012e-09  9.79980600e-01 -9.52099590e-02 -3.89589334e-02  1.30481939e-02 -2.04999154e-02 -4.29294138e-02  2.60540442e-03 
 3.20977228e-09  7.94785055e-01 -9.89269579e-02 -1.96807575e-02  9.87404954e-03 -1.61914530e-02 -4.91117129e-02 -1.03007434e-02 
 3.21026318e-09  4.15253669e-01 -8.00164346e-02  5.92247623e-03  3.94256952e-03 -7.82502321e-03 -4.40193941e-02 -2.20634170e-02 
 3.21083770e-09 -1.45223648e-01 -3.39503411e-02  3.33567813e-02 -4.14206360e-03  4.20991119e-03 -2.46499754e-02 -2.85977632e-02 
 3.21153148e-09 -7.43864777e-01  3.47988745e-02  5.08633052e-02 -1.17717170e-02  1.62825933e-02  7.81414369e-03 -2.38147458e-02 
 3.21200465e-09 -9.66582384e-01  7.40680147e-02  4.96039635e-02 -1.41938141e-02  2.02992616e-02  2.94304489e-02 -1.38042623e-02 
 3.21244679e-09 -9.83399220e-01  9.58403424e-02  3.81285597e-02 -1.34871618e-02  1.99850829e-02  4.40140647e-02 -1.24319268e-03 
 3.21290506e-09 -8.01926884e-01  9.84876959e-02  1.78771691e-02 -9.68228442e-03  1.54450120e-02  4.96667508e-02  1.22840695e-02 
 3.21338373e-09 -4.37040352e-01  7.90998372e-02 -7.58512460e-03 -3.28268792e-03  7.03297830e-03  4.38826821e-02  2.35274185e-02 
 3.21399267e-09  1.55405287e-01  2.92120949e-02 -3.62551493e-02  5.73142400e-03 -5.74055124e-03  2.22503030e-02  2.92876354e-02 
 3.21467823e-09  7.45268018e-01 -3.86718260e-02 -5.19469522e-02  1.31553723e-02 -1.69799180e-02 -1.06682078e-02  2.32128915e-02 
 3.21516117e-09  9.69553893e-01 -7.74297854e-02 -4.91828589e-02  1.51261060e-02 -2.02665913e-02 -3.25719484e-02  1.25428860e-02 
 3.21560861e-09  9.80143894e-01 -9.73078546e-02 -3.61495389e-02  1.37007694e-02 -1.91281461e-02 -4.64768580e-02 -1.49925380e-04 
 3.21607770e-09  7.84909987e-01 -9.70868939e-02 -1.43214219e-02  9.00755252e-03 -1.38111649e-02 -5.06451141e-02 -1.35096842e-02 
 3.21656584e-09  4.03085030e-01 -7.41317578e-02  1.19464403e-02  1.85230933e-03 -4.96605998e-03 -4.25798358e-02 -2.40844273e-02 
 3.21718341e-09 -2.00710907e-01 -2.08755118e-02  3.98635453e-02 -7.44400598e-03  7.54572976e-03 -1.82368128e-02 -2.86260286e-02 
 3.21787903e-09 -7.81470715e-01  4.73601443e-02  5.29337980e-02 -1.42361339e-02  1.76976884e-02  1.60946519e-02 -2.13038361e-02 
 3.21834503e-09 -9.78399534e-01  8.21925881e-02  4.82399278e-02 -1.53292606e-02  1.99720174e-02  3.66789757e-02 -1.06565530e-02 
 3.21879128e-09 -9.71907358e-01  9.88075129e-02  3.37507594e-02 -1.30984640e-02  1.82404054e-02  4.92130972e-02  1.99384423e-03 
 3.21930734e-09 -7.29536928e-01  9.33244132e-02  8.65722113e-03 -7.05441993e-03  1.18978115e-02  5.09483893e-02  1.60815306e-02 
 3.21978511e-09 -3.33815189e-01  6.59414436e-02 -1.70203662e-02  4.70398155e-04  3.14383031e-03  4.00090317e-02  2.53401964e-02 
 3.22044265e-09  3.11296771e-01  5.48437582e-03 -4.42428200e-02  1.01105304e-02 -9.44483272e-03  1.12530544e-02  2.80130594e-02 
 3.22113522e-09  8.46004874e-01 -6.01774819e-02 -5.27203627e-02  1.55768319e-02 -1.79721210e-02 -2.30755435e-02  1.85340511e-02 
 3.22157995e-09  9.93040274e-01 -8.89207568e-02 -4.55125199e-02  1.55356291e-02 -1.91344405e-02 -4.12685098e-02  7.55878017e-03 
 3.22202348e-09  9.47634537e-01 -9.99648561e-02 -2.91268972e-02  1.22462873e-02 -1.66894539e-02 -5.13837561e-02 -5.24529844e-03 
 3.22251493e-09  6.85121266e-01 -8.91278872e-02 -4.15648776e-03  5.53977028e-03 -1.02709516e-02 -5.02541213e-02 -1.82925444e-02 
 3.22301610e-09  2.51363465e-01 -5.58999213e-02  2.24195019e-02 -2.86930787e-03 -1.14394751e-03 -3.61812335e-02 -2.68685213e-02 
 3.22366477e-09 -3.83833908e-01  6.29647145e-03  4.70465722e-02 -1.22806411e-02  1.05907649e-02 -5.68912961e-03 -2.74448110e-02 
 3.22441136e-09 -9.08552650e-01  7.29950876e-02  5.15422142e-02 -1.67802600e-02  1.81005566e-02  3.03047009e-02 -1.50320231e-02 
 3.22486716e-09 -9.99703043e-01  9.57826051e-02  4.08094891e-02 -1.53539469e-02  1.79337816e-02  4.63569663e-02 -2.98307069e-03 
 3.22531897e-09 -8.88956074e-01  9.86322171e-02  2.15821911e-02 -1.05877817e-02  1.42835439e-02  5.29137343e-02  9.98277109e-03 
 3.22580143e-09 -5.75376160e-01  7.93873112e-02 -3.98206134e-03 -2.84083698e-03  7.30604138e-03  4.75286629e-02  2.16915059e-02 
 3.22633792e-09 -7.70224656e-02  3.65756308e-02 -3.09873142e-02  6.61820584e-03 -2.34980907e-03  2.83495167e-02  2.84038753e-02 
 3.22699497e-09  5.47450382e-01 -2.86167604e-02 -5.08865419e-02  1.52846496e-02 -1.27826486e-02 -4.87641688e-03  2.51842548e-02 
 3.22770222e-09  9.59682835e-01 -8.44520686e-02 -4.89553468e-02  1.75309577e-02 -1.76465306e-02 -3.73519790e-02  1.05580787e-02 
 3.22818067e-09  9.81420796e-01 -9.96711183e-02 -3.41007231e-02  1.42797348e-02 -1.60658889e-02 -5.06889000e-02 -2.83758445e-03 
 3.22863137e-09  8.00109282e-01 -9.30583497e-02 -1.26299121e-02  7.92840831e-03 -1.13594656e-02 -5.27829872e-02 -1.53269529e-02 
 3.22911787e-09  4.27248731e-01 -6.47165301e-02  1.34902881e-02 -1.02211952e-03 -3.82909864e-03 -4.25955573e-02 -2.53310865e-02 
 3.22969411e-09 -1.33831069e-01 -1.20642887e-02  3.94838822e-02 -1.12490947e-02  5.98213063e-03 -1.77109884e-02 -2.89159723e-02 
 3.23038281e-09 -7.32687419e-01  5.44460302e-02  5.27190028e-02 -1.83918883e-02  1.45155777e-02  1.80009344e-02 -2.07749842e-02 
 3.23086522e-09 -9.64673818e-01  8.74181503e-02  4.78263682e-02 -1.86562749e-02  1.64324220e-02  3.97295835e-02 -8.98384197e-03 
 3.23130830e-09 -9.84542144e-01  9.98269964e-02  3.32808213e-02 -1.49062890e-02  1.48289232e-02  5.19525208e-02  4.08632048e-03 
 3.23176182e-09 -8.08539588e-01  9.21083366e-02  1.12209734e-02 -7.66339491e-03  1.01675696e-02  5.35342293e-02  1.68326594e-02 
 3.23223822e-09 -4.49073344e-01  6.35710856e-02 -1.45921165e-02  1.95951744e-03  2.97262824e-03  4.27865508e-02  2.63171551e-02 
 3.23284197e-09  1.37004627e-01  7.80976234e-03 -4.13001316e-02  1.32823363e-02 -6.75954275e-03  1.56789497e-02  2.91561863e-02 
 3.23352356e-09  7.30029092e-01 -5.73945231e-02 -5.30342846e-02  2.02426709e-02 -1.41807467e-02 -2.04358903e-02  2.02492273e-02 
 3.23401672e-09  9.66451926e-01 -8.95781178e-02 -4.69024139e-02  1.99341548e-02 -1.53567376e-02 -4.24840371e-02  8.06230020e-03 
 3.23446458e-09  9.82442248e-01 -9.99971444e-02 -3.12357776e-02  1.53401020e-02 -1.31745962e-02 -5.40161340e-02 -4.91422244e-03 
 3.23492648e-09  7.96619532e-01 -8.96187965e-02 -8.19370520e-03  7.08976924e-03 -8.20305062e-03 -5.41798156e-02 -1.73356888e-02 
 3.23541115e-09  4.23660267e-01 -5.81695244e-02  1.79444626e-02 -3.39410495e-03 -1.13342836e-03 -4.13805479e-02 -2.61851378e-02 
 3.23602085e-09 -1.70779983e-01 -4.04600359e-04  4.36384637e-02 -1.50504115e-02  7.77041440e-03 -1.20747692e-02 -2.80811857e-02 
 3.23670953e-09 -7.57605014e-01  6.38557980e-02  5.31491140e-02 -2.14223664e-02  1.39083004e-02  2.49914600e-02 -1.84238620e-02 
 3.23719087e-09 -9.73600144e-01  9.24431305e-02  4.56245492e-02 -2.03176560e-02  1.42809385e-02  4.58712455e-02 -6.47184477e-03 
 3.23763815e-09 -9.76642852e-01  9.98126992e-02  2.90225763e-02 -1.49218964e-02  1.17537784e-02  5.61544141e-02  6.26112730e-03 
 3.23810660e-09 -7.74703344e-01  8.60220873e-02  5.23569801e-03 -5.78205189e-03  6.73529691e-03  5.45215737e-02  1.83524873e-02 
 3.23859458e-09 -3.88262311e-01  5.15910344e-02 -2.07467670e-02  5.29851125e-03  2.40188259e-05  3.96818919e-02  2.64850587e-02 
 3.23921134e-09  2.15708911e-01 -8.17521396e-03 -4.52348320e-02  1.71120010e-02 -8.07576306e-03  8.36804424e-03  2.72828080e-02 
 3.23990748e-09  7.91266225e-01 -7.07567997e-02 -5.23485592e-02  2.27339097e-02 -1.30993905e-02 -2.91144768e-02  1.65447197e-02 
 3.24037031e-09  9.80942472e-01 -9.50314249e-02 -4.36815664e-02  2.08836738e-02 -1.28590253e-02 -4.83056272e-02  4.80411978e-03 
 3.24081469e-09  9.69305009e-01 -9.91170893e-02 -2.63717156e-02  1.47526477e-02 -1.01081574e-02 -5.72508942e-02 -7.73481009e-03 
 3.24132846e-09  7.23675590e-01 -7.94438900e-02 -4.24322916e-05  3.88834554e-03 -4.62576123e-03 -5.30753865e-02 -2.01898552e-02 
 3.24180209e-09  3.29659616e-01 -4.24999139e-02  2.45453123e-02 -7.36150960e-03  1.52129358e-03 -3.63745612e-02 -2.68754930e-02 
 3.24245817e-09 -3.14083367e-01  2.22831014e-02  4.78307580e-02 -1.95647126e-02  9.02416941e-03 -1.50963907e-03 -2.56831295e-02 
 3.24314888e-09 -8.46583386e-01  7.97680526e-02  5.08167916e-02 -2.36843486e-02  1.24422685e-02  3.47352241e-02 -1.33432284e-02 
 3.24359170e-09 -9.92942815e-01  9.80185020e-02  4.04027850e-02 -2.08027214e-02  1.13920734e-02  5.13691574e-02 -1.71565761e-03 
 3.24403323e-09 -9.48533381e-01  9.69590671e-02  2.19046300e-02 -1.36674606e-02  8.20854505e-03  5.80346261e-02  1.05537173e-02 
 3.24452320e-09 -6.88255123e-01  7.36515653e-02 -3.61622067e-03 -2.40967372e-03  2.94254088e-03  5.17437113e-02  2.17138769e-02 
 3.24501897e-09 -2.60745692e-01  3.20623853e-02 -2.85299439e-02  9.76780019e-03 -3.07913686e-03  3.23984927e-02  2.74495710e-02 
 3.24566639e-09  3.73705938e-01 -3.22664803e-02 -4.91099810e-02  2.15121257e-02 -9.43742983e-03 -3.19723872e-03  2.44196540e-02 
 3.24640569e-09  9.00786153e-01 -8.80259580e-02 -4.83426116e-02  2.43133670e-02 -1.15272224e-02 -4.02216770e-02  9.74710291e-03 
 3.24685644e-09  9.99999405e-01 -9.99262323e-02 -3.52338764e-02  1.99348683e-02 -9.50613422e-03 -5.44183115e-02 -2.32289529e-03 
 3.24730534e-09  9.00639355e-01 -9.14835588e-02 -1.48442577e-02  1.13431054e-02 -5.68336833e-03 -5.76812542e-02 -1.42403532e-02 
 3.24778753e-09  5.96808713e-01 -6.18883616e-02  1.04302238e-02 -6.65703668e-04 -4.58467271e-04 -4.78115574e-02 -2.38331540e-02 
 3.24831604e-09  1.11291723e-01 -1.32295024e-02  3.49590588e-02 -1.36560883e-02  5.28886759e-03 -2.41245231e-02 -2.75715618e-02 
 3.24897040e-09 -5.16016824e-01  5.04891196e-02  5.07885404e-02 -2.40038837e-02  1.00644032e-02  1.28352099e-02 -2.13311826e-02 
 3.24972083e-09 -9.61358666e-01  9.60386952e-02  4.37363449e-02 -2.38700074e-02  1.00698081e-02  4.68348982e-02 -4.32343797e-03 
 3.25020603e-09 -9.78892369e-01  9.78359955e-02  2.62813388e-02 -1.69264894e-02  6.84657680e-03  5.71339692e-02  8.67106147e-03 
 3.25065840e-09 -7.91364760e-01  7.86279661e-02  4.13972930e-03 -6.55419653e-03  2.50958231e-03  5.48176535e-02  1.94170097e-02 
 3.25115039e-09 -4.09154897e-01  3.95921821e-02 -2.07877234e-02  6.47714831e-03 -2.58531470e-03  3.92742753e-02  2.65090620e-02 
 3.25172363e-09  1.50579928e-01 -1.71955728e-02 -4.26527917e-02  1.95086897e-02 -7.51712579e-03  9.66276497e-03  2.61575735e-02 
 3.25241871e-09  7.48342386e-01 -7.68154640e-02 -4.98755307e-02  2.65114992e-02 -9.87171260e-03 -2.83230455e-02  1.44247773e-02 
 3.25288777e-09  9.67250853e-01 -9.75822943e-02 -4.15297430e-02  2.44817181e-02 -8.50302103e-03 -4.81003409e-02  2.03037194e-03 
 3.25332917e-09  9.83058979e-01 -9.74533048e-02 -2.50246319e-02  1.74381824e-02 -5.43959702e-03 -5.72734401e-02 -1.04985770e-02 
 3.25378913e-09  7.99794348e-01 -7.70316272e-02 -2.35786909e-03  6.10174532e-03 -1.13719565e-03 -5.44832308e-02 -2.15046992e-02 
 3.25426835e-09  4.33340920e-01 -3.84401030e-02  2.17856731e-02 -7.37328911e-03  3.60512229e-03 -3.87848585e-02 -2.79042614e-02 
 3.25487905e-09 -1.61203060e-01  2.21372306e-02  4.39387798e-02 -2.16463715e-02  8.19761833e-03 -6.73883228e-03 -2.63510962e-02 
 3.25556572e-09 -7.49902358e-01  7.94300546e-02  4.90958614e-02 -2.81827018e-02  9.30120286e-03  3.07400348e-02 -1.37898685e-02 
 3.25604463e-09 -9.70272759e-01  9.85840456e-02  3.93337004e-02 -2.54823611e-02  7.05551532e-03  5.01997718e-02 -1.06860434e-03 
 3.25649185e-09 -9.79597482e-01  9.59962887e-02  2.17458640e-02 -1.75755319e-02  3.38657435e-03  5.82039139e-02  1.12599013e-02 
 3.25701329e-09 -7.49639398e-01  6.88475859e-02 -4.10133997e-03 -3.88665073e-03 -1.62778698e-03  5.23012832e-02  2.25384149e-02 
 3.25748570e-09 -3.66801262e-01  2.77797103e-02 -2.69126201e-02  9.72369021e-03 -5.81122413e-03  3.40467077e-02  2.73837435e-02 
 3.25814433e-09  2.78675450e-01 -3.75336003e-02 -4.71450041e-02  2.41090894e-02 -9.25718299e-03 -2.41093510e-03  2.36725705e-02 
 3.25882531e-09  8.20759262e-01 -8.78942801e-02 -4.73474121e-02  2.82994151e-02 -8.52456416e-03 -3.82380965e-02  9.95887310e-03 
 3.25927473e-09  9.87374025e-01 -9.99095881e-02 -3.57497183e-02  2.42670609e-02 -5.60168662e-03 -5.42237129e-02 -2.03485349e-03 
 3.25971904e-09  9.59719021e-01 -9.18340669e-02 -1.69758741e-02  1.52270298e-02 -1.71054594e-03 -5.93460691e-02 -1.38200214e-02 
 3.26021700e-09  7.09312884e-01 -6.13221416e-02  7.92381314e-03  1.32776435e-03  2.80582621e-03 -5.07093378e-02 -2.37015264e-02 
 3.26071507e-09  2.86853417e-01 -1.55655606e-02  3.07875767e-02 -1.30973779e-02  6.51526553e-03 -2.91312025e-02 -2.75004886e-02 
 3.26136562e-09 -3.51320817e-01  4.81009737e-02  4.78588990e-02 -2.63698413e-02  8.71025379e-03  8.15791523e-03 -2.20660332e-02 
 3.26209537e-09 -8.85709991e-01  9.45789217e-02  4.39249436e-02 -2.85267887e-02  6.69425965e-03  4.41948836e-02 -6.23685825e-03 
 3.26255488e-09 -9.99718917e-01  9.91027579e-02  2.96067428e-02 -2.25444298e-02  3.18812113e-03  5.70829852e-02  5.97694954e-03 
 3.26300746e-09 -9.09620519e-01  8.29891472e-02  9.16485785e-03 -1.17905592e-02 -8.27670901e-04  5.80736058e-02  1.70981276e-02 
 3.26349507e-09 -6.09349158e-01  4.66788166e-02 -1.49459504e-02  2.70309938e-03 -4.76527800e-03  4.54041040e-02  2.50635723e-02 
 3.26402597e-09 -1.24523265e-01 -5.13856100e-03 -3.67759800e-02  1.77058646e-02 -7.65710439e-03  1.92559393e-02  2.65383129e-02 
 3.26468129e-09  5.05386763e-01 -6.55104294e-02 -4.86091009e-02  2.88066382e-02 -8.16782741e-03 -1.87723644e-02  1.79830201e-02 
 3.26545557e-09  9.64450135e-01 -9.97320522e-02 -3.76231423e-02  2.68707248e-02 -4.36798926e-03 -5.15977117e-02 -4.02450642e-04 
 3.26594644e-09  9.75248114e-01 -9.11719935e-02 -1.89942974e-02  1.76014342e-02 -1.67162711e-04 -5.89010988e-02 -1.27762120e-02 
 3.26640119e-09  7.79290079e-01 -6.34551952e-02  2.67053091e-03  4.88137308e-03  3.63873294e-03 -5.32011559e-02 -2.19302081e-02 
 3.26690073e-09  3.84330485e-01 -1.81096876e-02  2.56520707e-02 -1.04384625e-02  6.69677332e-03 -3.40544680e-02 -2.65578048e-02 
 3.26747470e-09 -1.77978880e-01  3.88060057e-02  4.34258283e-02 -2.45746704e-02  7.98403214e-03 -2.14326002e-03 -2.31514136e-02 
 3.26818143e-09 -7.73897984e-01  8.97226453e-02  4.54461346e-02 -3.05894262e-02  5.91119988e-03  3.57713160e-02 -8.82164482e-03 
 3.26866051e-09 -9.78608308e-01  9.99627844e-02  3.41238267e-02 -2.63908307e-02  2.38852977e-03  5.32195521e-02  4.10694242e-03 
 3.26910663e-09 -9.71700651e-01  8.87654172e-02  1.62144074e-02 -1.67331913e-02 -1.44802819e-03  5.86843714e-02  1.57830167e-02 
 3.26961626e-09 -7.33320144e-01  5.45250089e-02 -8.05535455e-03 -1.35795743e-03 -5.31048203e-03  5.01844301e-02  2.51885605e-02 
 3.27008907e-09 -3.43689490e-01  9.82375502e-03 -2.88522789e-02  1.36759824e-02 -7.57854697e-03  3.00767812e-02  2.79403733e-02 
 3.27074152e-09  2.96454069e-01 -5.32560871e-02 -4.53789699e-02  2.86059749e-02 -7.70275317e-03 -6.92073550e-03  2.13607036e-02 
 3.27143592e-09  8.38597104e-01 -9.53328505e-02 -4.22159426e-02  3.16491485e-02 -3.93255479e-03 -4.19415255e-02  5.49398767e-03 
 3.27189971e-09  9.93649365e-01 -9.86835573e-02 -2.87404559e-02  2.56384330e-02  2.74892011e-04 -5.59956323e-02 -7.02693041e-03 
 3.27234828e-09  9.44288229e-01 -8.16075970e-02 -9.47086524e-03  1.43506449e-02  4.33681669e-03 -5.81215536e-02 -1.79661754e-02 
 3.27283942e-09  6.77795579e-01 -4.41932367e-02  1.38318145e-02 -1.50421680e-03  7.62957222e-03 -4.64623094e-02 -2.56444742e-02 
 3.27335049e-09  2.32054060e-01  5.92073903e-03  3.43657421e-02 -1.76562398e-02  8.99946719e-03 -2.19919165e-02 -2.67583606e-02 
 3.27400019e-09 -4.03084389e-01  6.56734245e-02  4.65711394e-02 -3.07711618e-02  7.32061357e-03  1.58971471e-02 -1.81583787e-02 
 3.27477987e-09 -9.29775094e-01  9.97848969e-02  3.69762121e-02 -3.00698931e-02  1.48114437e-03  5.05454110e-02  3.16865839e-04 
 3.27525731e-09 -9.95006507e-01  9.14158510e-02  2.00251294e-02 -2.09833908e-02 -3.15019245e-03  5.92300142e-02  1.23311308e-02 
 3.27571351e-09 -8.49510336e-01  6.38025197e-02 -6.61587632e-04 -7.51285160e-03 -6.74910408e-03  5.50787304e-02  2.15757313e-02 
 3.27619558e-09 -5.08511402e-01  2.02854029e-02 -2.23197795e-02  8.70594375e-03 -8.70898408e-03  3.78659381e-02  2.63605666e-02 
 3.27675975e-09  3.01550744e-02 -3.58287123e-02 -4.03522700e-02  2.48385226e-02 -8.23618952e-03  6.94176406e-03  2.37036882e-02 
 3.27742670e-09  6.41507923e-01 -8.62968856e-02 -4.47537704e-02  3.33774537e-02 -4.31258826e-03 -3.07496412e-02  1.10282337e-02 
 3.27800384e-09  9.55997900e-01 -9.98534087e-02 -3.31605558e-02  2.93730982e-02  9.58682078e-04 -5.33848263e-02 -3.98859692e-03 
 3.27846379e-09  9.86947571e-01 -8.68100882e-02 -1.57601567e-02  1.89975870e-02  5.17695060e-03 -5.94883525e-02 -1.55638262e-02 
 3.27891829e-09  8.16310741e-01 -5.57687224e-02  4.93234367e-03  4.34122275e-03  8.15390234e-03 -5.28922285e-02 -2.39367966e-02 
 3.27940475e-09  4.52004063e-01 -9.93356969e-03  2.57548982e-02 -1.26174939e-02  9.26680024e-03 -3.33207947e-02 -2.71776560e-02 
 3.27999734e-09 -1.22699605e-01  4.79396859e-02  4.18276011e-02 -2.88379094e-02  7.46851204e-03  3.74904523e-04 -2.21861594e-02 
 3.28068339e-09 -7.23172039e-01  9.29834507e-02  4.19356922e-02 -3.50552908e-02  1.95253137e-03  3.75064140e-02 -7.61175115e-03 
 3.28120352e-09 -9.70671223e-01  9.88871598e-02  2.90991702e-02 -2.94777589e-02 -3.52963997e-03  5.55371965e-02  5.94335538e-03 
 3.28165890e-09 -9.77579207e-01  8.19651745e-02  1.10469389e-02 -1.79215005e-02 -7.77058628e-03  5.93400047e-02  1.67853611e-02 
 3.28213105e-09 -7.75152504e-01  4.64602618e-02 -1.02524429e-02 -1.75839631e-03 -1.03591528e-02  4.98425898e-02  2.43074560e-02 
 3.28262398e-09 -3.84353270e-01 -1.54571820e-03 -2.99359442e-02  1.56390747e-02 -1.04639186e-02  2.76000539e-02  2.60988499e-02 
 3.28324012e-09  2.19242361e-01 -5.96188785e-02 -4.33761613e-02  3.13164754e-02 -7.02193071e-03 -8.54658070e-03  1.93062289e-02 
 3.28394392e-09  7.98110020e-01 -9.75877235e-02 -3.91394294e-02  3.48808259e-02  3.83206904e-05 -4.43952329e-02  3.70002998e-03 
 3.28445124e-09  9.90241582e-01 -9.57349771e-02 -2.43285863e-02  2.73110353e-02  5.72932031e-03 -5.85900781e-02 -9.02910765e-03 
 3.28490983e-09  9.49760470e-01 -7.26888157e-02 -5.31101132e-03  1.42075743e-02  9.64123314e-03 -5.87634975e-02 -1.88759136e-02 
