 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 2.79800000e-09  7.36282126e-01  7.36669208e-01  7.36289794e-01  7.36666539e-01  7.18726769e-01  7.15263979e-01  7.18620088e-01  7.15319210e-01 
 2.79900000e-09  7.36282601e-01  7.36669864e-01  7.36290277e-01  7.36667187e-01  7.18723305e-01  7.15275356e-01  7.18602210e-01  7.15338667e-01 
 2.80000000e-09  7.36283030e-01  7.36670555e-01  7.36290708e-01  7.36667871e-01  7.18714204e-01  7.15270339e-01  7.18579414e-01  7.15342864e-01 
 2.80100000e-09  7.36283416e-01  7.36671212e-01  7.36291092e-01  7.36668525e-01  7.18713899e-01  7.15248688e-01  7.18568074e-01  7.15330849e-01 
 2.80200000e-09  7.36283799e-01  7.36671797e-01  7.36291479e-01  7.36669111e-01  7.18728381e-01  7.15227033e-01  7.18573074e-01  7.15317692e-01 
 2.80300000e-09  7.36284222e-01  7.36672338e-01  7.36291915e-01  7.36669653e-01  7.18748306e-01  7.15224699e-01  7.18582455e-01  7.15322213e-01 
 2.80400000e-09  7.36284693e-01  7.36672905e-01  7.36292401e-01  7.36670216e-01  7.18761592e-01  7.15239773e-01  7.18583287e-01  7.15344008e-01 
 2.80500000e-09  7.36285174e-01  7.36673542e-01  7.36292893e-01  7.36670844e-01  7.18762172e-01  7.15253976e-01  7.18569759e-01  7.15365968e-01 
 2.80600000e-09  7.36285618e-01  7.36674230e-01  7.36293341e-01  7.36671524e-01  7.18753709e-01  7.15254035e-01  7.18547367e-01  7.15374892e-01 
 2.80700000e-09  7.36286013e-01  7.36674903e-01  7.36293735e-01  7.36672193e-01  7.18749836e-01  7.15235817e-01  7.18531979e-01  7.15366215e-01 
 2.80800000e-09  7.36286391e-01  7.36675509e-01  7.36294116e-01  7.36672799e-01  7.18760700e-01  7.15211535e-01  7.18533424e-01  7.15350666e-01 
 2.80900000e-09  7.36286799e-01  7.36676057e-01  7.36294535e-01  7.36673347e-01  7.18780829e-01  7.15202394e-01  7.18543551e-01  7.15348523e-01 
 2.81000000e-09  7.36287258e-01  7.36676610e-01  7.36295010e-01  7.36673897e-01  7.18797346e-01  7.15213825e-01  7.18548174e-01  7.15366410e-01 
 2.81100000e-09  7.36287740e-01  7.36677226e-01  7.36295505e-01  7.36674504e-01  7.18802252e-01  7.15229846e-01  7.18539431e-01  7.15389807e-01 
 2.81200000e-09  7.36288198e-01  7.36677905e-01  7.36295969e-01  7.36675175e-01  7.18795689e-01  7.15234534e-01  7.18518901e-01  7.15402970e-01 
 2.81300000e-09  7.36288606e-01  7.36678590e-01  7.36296377e-01  7.36675854e-01  7.18789221e-01  7.15220832e-01  7.18500497e-01  7.15398590e-01 
 2.81400000e-09  7.36288983e-01  7.36679217e-01  7.36296756e-01  7.36676480e-01  7.18795875e-01  7.15195869e-01  7.18497708e-01  7.15382487e-01 
 2.81500000e-09  7.36289377e-01  7.36679777e-01  7.36297161e-01  7.36677041e-01  7.18814929e-01  7.15180434e-01  7.18507323e-01  7.15374224e-01 
 2.81600000e-09  7.36289821e-01  7.36680321e-01  7.36297621e-01  7.36677582e-01  7.18833967e-01  7.15186768e-01  7.18515091e-01  7.15386774e-01 
 2.81700000e-09  7.36290301e-01  7.36680916e-01  7.36298115e-01  7.36678169e-01  7.18843127e-01  7.15203276e-01  7.18511191e-01  7.15410216e-01 
 2.81800000e-09  7.36290770e-01  7.36681581e-01  7.36298592e-01  7.36678825e-01  7.18839519e-01  7.15211985e-01  7.18493769e-01  7.15426987e-01 
 2.81900000e-09  7.36291192e-01  7.36682272e-01  7.36299015e-01  7.36679509e-01  7.18831694e-01  7.15203416e-01  7.18473701e-01  7.15427409e-01 
 2.82000000e-09  7.36291573e-01  7.36682920e-01  7.36299398e-01  7.36680155e-01  7.18834013e-01  7.15179647e-01  7.18466467e-01  7.15412508e-01 
 2.82100000e-09  7.36291957e-01  7.36683496e-01  7.36299790e-01  7.36680731e-01  7.18850737e-01  7.15159094e-01  7.18474298e-01  7.15399298e-01 
 2.82200000e-09  7.36292384e-01  7.36684037e-01  7.36300234e-01  7.36681270e-01  7.18871419e-01  7.15159247e-01  7.18484421e-01  7.15405472e-01 
 2.82300000e-09  7.36292857e-01  7.36684613e-01  7.36300723e-01  7.36681839e-01  7.18884475e-01  7.15174653e-01  7.18485096e-01  7.15427332e-01 
 2.82400000e-09  7.36293334e-01  7.36685261e-01  7.36301210e-01  7.36682476e-01  7.18884586e-01  7.15186676e-01  7.18471730e-01  7.15446972e-01 
 2.82500000e-09  7.36293771e-01  7.36685952e-01  7.36301649e-01  7.36683159e-01  7.18876755e-01  7.15183372e-01  7.18451494e-01  7.15452233e-01 
 2.82600000e-09  7.36294160e-01  7.36686618e-01  7.36302040e-01  7.36683822e-01  7.18875107e-01  7.15162442e-01  7.18440131e-01  7.15440056e-01 
 2.82700000e-09  7.36294537e-01  7.36687213e-01  7.36302424e-01  7.36684418e-01  7.18888423e-01  7.15138430e-01  7.18445045e-01  7.15423517e-01 
 2.82800000e-09  7.36294949e-01  7.36687758e-01  7.36302851e-01  7.36684961e-01  7.18909663e-01  7.15131878e-01  7.18456533e-01  7.15422857e-01 
 2.82900000e-09  7.36295410e-01  7.36688318e-01  7.36303330e-01  7.36685514e-01  7.18926077e-01  7.15144523e-01  7.18461299e-01  7.15441457e-01 
 2.83000000e-09  7.36295891e-01  7.36688945e-01  7.36303822e-01  7.36686131e-01  7.18930326e-01  7.15158980e-01  7.18452584e-01  7.15463031e-01 
 2.83100000e-09  7.36296342e-01  7.36689630e-01  7.36304278e-01  7.36686807e-01  7.18923798e-01  7.15160646e-01  7.18433654e-01  7.15472772e-01 
 2.83200000e-09  7.36296743e-01  7.36690310e-01  7.36304680e-01  7.36687482e-01  7.18919001e-01  7.15143846e-01  7.18418972e-01  7.15464489e-01 
 2.83300000e-09  7.36297117e-01  7.36690927e-01  7.36305061e-01  7.36688099e-01  7.18928146e-01  7.15118287e-01  7.18420124e-01  7.15446461e-01 
 2.83400000e-09  7.36297514e-01  7.36691481e-01  7.36305472e-01  7.36688651e-01  7.18948688e-01  7.15105199e-01  7.18431787e-01  7.15439196e-01 
 2.83500000e-09  7.36297962e-01  7.36692029e-01  7.36305938e-01  7.36689194e-01  7.18967800e-01  7.15113525e-01  7.18440043e-01  7.15452984e-01 
 2.83600000e-09  7.36298441e-01  7.36692635e-01  7.36306431e-01  7.36689790e-01  7.18976250e-01  7.15129253e-01  7.18436195e-01  7.15475253e-01 
 2.83700000e-09  7.36298905e-01  7.36693309e-01  7.36306901e-01  7.36690454e-01  7.18972172e-01  7.15135339e-01  7.18419889e-01  7.15488898e-01 
 2.83800000e-09  7.36299320e-01  7.36693998e-01  7.36307317e-01  7.36691137e-01  7.18965372e-01  7.15123520e-01  7.18403079e-01  7.15485244e-01 
 2.83900000e-09  7.36299696e-01  7.36694636e-01  7.36307699e-01  7.36691774e-01  7.18970017e-01  7.15098351e-01  7.18400040e-01  7.15467572e-01 
 2.84000000e-09  7.36300081e-01  7.36695204e-01  7.36308097e-01  7.36692341e-01  7.18988567e-01  7.15079599e-01  7.18410605e-01  7.15454618e-01 
 2.84100000e-09  7.36300513e-01  7.36695747e-01  7.36308547e-01  7.36692879e-01  7.19009571e-01  7.15082325e-01  7.18421627e-01  7.15462343e-01 
 2.84200000e-09  7.36300987e-01  7.36696332e-01  7.36309037e-01  7.36693455e-01  7.19021965e-01  7.15097846e-01  7.18422506e-01  7.15483765e-01 
 2.84300000e-09  7.36301460e-01  7.36696990e-01  7.36309518e-01  7.36694102e-01  7.19021222e-01  7.15107697e-01  7.18409888e-01  7.15500637e-01 
 2.84400000e-09  7.36301890e-01  7.36697682e-01  7.36309949e-01  7.36694787e-01  7.19013742e-01  7.15101229e-01  7.18392360e-01  7.15501875e-01 
 2.84500000e-09  7.36302273e-01  7.36698339e-01  7.36310337e-01  7.36695442e-01  7.19014053e-01  7.15078226e-01  7.18385200e-01  7.15486233e-01 
 2.84600000e-09  7.36302649e-01  7.36698926e-01  7.36310725e-01  7.36696027e-01  7.19029431e-01  7.15055264e-01  7.18393467e-01  7.15469050e-01 
 2.84700000e-09  7.36303065e-01  7.36699469e-01  7.36311159e-01  7.36696567e-01  7.19051318e-01  7.15051578e-01  7.18406357e-01  7.15469960e-01 
 2.84800000e-09  7.36303529e-01  7.36700036e-01  7.36311640e-01  7.36697126e-01  7.19067178e-01  7.15065252e-01  7.18411557e-01  7.15488857e-01 
 2.84900000e-09  7.36304008e-01  7.36700675e-01  7.36312128e-01  7.36697753e-01  7.19070333e-01  7.15078086e-01  7.18403359e-01  7.15508131e-01 
 2.85000000e-09  7.36304452e-01  7.36701363e-01  7.36312576e-01  7.36698433e-01  7.19063517e-01  7.15076867e-01  7.18386573e-01  7.15514076e-01 
 2.85100000e-09  7.36304846e-01  7.36702037e-01  7.36312973e-01  7.36699104e-01  7.19060139e-01  7.15057505e-01  7.18375871e-01  7.15501834e-01 
 2.85200000e-09  7.36305218e-01  7.36702644e-01  7.36313356e-01  7.36699710e-01  7.19071427e-01  7.15032155e-01  7.18380861e-01  7.15482217e-01 
 2.85300000e-09  7.36305618e-01  7.36703193e-01  7.36313773e-01  7.36700256e-01  7.19092988e-01  7.15021885e-01  7.18394513e-01  7.15476214e-01 
 2.85400000e-09  7.36306069e-01  7.36703748e-01  7.36314243e-01  7.36700802e-01  7.19111703e-01  7.15032091e-01  7.18403474e-01  7.15490949e-01 
 2.85500000e-09  7.36306549e-01  7.36704365e-01  7.36314734e-01  7.36701408e-01  7.19118961e-01  7.15046899e-01  7.18400061e-01  7.15511546e-01 
 2.85600000e-09  7.36307006e-01  7.36705045e-01  7.36315196e-01  7.36702079e-01  7.19114036e-01  7.15050477e-01  7.18385380e-01  7.15521705e-01 
 2.85700000e-09  7.36307413e-01  7.36705730e-01  7.36315606e-01  7.36702760e-01  7.19108002e-01  7.15035829e-01  7.18372144e-01  7.15513826e-01 
 2.85800000e-09  7.36307786e-01  7.36706358e-01  7.36315987e-01  7.36703387e-01  7.19114675e-01  7.15010039e-01  7.18373238e-01  7.15493672e-01 
 2.85900000e-09  7.36308173e-01  7.36706919e-01  7.36316391e-01  7.36703946e-01  7.19134599e-01  7.14993727e-01  7.18386406e-01  7.15481370e-01 
 2.86000000e-09  7.36308609e-01  7.36707465e-01  7.36316846e-01  7.36704484e-01  7.19155430e-01  7.14999034e-01  7.18398454e-01  7.15490523e-01 
 2.86100000e-09  7.36309084e-01  7.36708061e-01  7.36317335e-01  7.36705070e-01  7.19166653e-01  7.15014489e-01  7.18399824e-01  7.15511032e-01 
 2.86200000e-09  7.36309553e-01  7.36708727e-01  7.36317809e-01  7.36705726e-01  7.19164626e-01  7.15022251e-01  7.18388399e-01  7.15524776e-01 
 2.86300000e-09  7.36309975e-01  7.36709418e-01  7.36318233e-01  7.36706411e-01  7.19157211e-01  7.15012921e-01  7.18373925e-01  7.15521763e-01 
 2.86400000e-09  7.36310353e-01  7.36710067e-01  7.36318618e-01  7.36707058e-01  7.19159226e-01  7.14988562e-01  7.18370966e-01  7.15502872e-01 
 2.86500000e-09  7.36310729e-01  7.36710645e-01  7.36319011e-01  7.36707634e-01  7.19176253e-01  7.14967401e-01  7.18382409e-01  7.15485517e-01 
 2.86600000e-09  7.36311149e-01  7.36711188e-01  7.36319450e-01  7.36708171e-01  7.19198275e-01  7.14966756e-01  7.18396722e-01  7.15488073e-01 
 2.86700000e-09  7.36311616e-01  7.36711764e-01  7.36319932e-01  7.36708737e-01  7.19213062e-01  7.14981278e-01  7.18402565e-01  7.15506856e-01 
 2.86800000e-09  7.36312092e-01  7.36712413e-01  7.36320415e-01  7.36709375e-01  7.19214639e-01  7.14992514e-01  7.18395248e-01  7.15523449e-01 
 2.86900000e-09  7.36312529e-01  7.36713104e-01  7.36320855e-01  7.36710059e-01  7.19207205e-01  7.14988620e-01  7.18380952e-01  7.15525330e-01 
