       frequency          s11_db          s12_db          s21_db          s22_db         s11_deg         s12_deg         s21_deg         s22_deg
  1.31028971e+11 -7.15475844e-01 -4.04356801e+01 -4.04356801e+01 -7.04741409e-01 -1.76289270e+02 -1.12406195e+02 -1.12406195e+02 -1.81380065e+02
  1.31108891e+11 -7.17947590e-01 -4.03535199e+01 -4.03535199e+01 -7.07093307e-01 -1.76400792e+02 -1.12631866e+02 -1.12631866e+02 -1.81495039e+02
  1.31188811e+11 -7.20441046e-01 -4.02709952e+01 -4.02709952e+01 -7.09466324e-01 -1.76512616e+02 -1.12858258e+02 -1.12858258e+02 -1.81610314e+02
  1.31268731e+11 -7.22956527e-01 -4.01881041e+01 -4.01881042e+01 -7.11860770e-01 -1.76624747e+02 -1.13085384e+02 -1.13085384e+02 -1.81725892e+02
  1.31348651e+11 -7.25494357e-01 -4.01048449e+01 -4.01048449e+01 -7.14276960e-01 -1.76737185e+02 -1.13313255e+02 -1.13313255e+02 -1.81841777e+02
  1.31428571e+11 -7.28054863e-01 -4.00212156e+01 -4.00212157e+01 -7.16715219e-01 -1.76849935e+02 -1.13541883e+02 -1.13541883e+02 -1.81957971e+02
  1.31508492e+11 -7.30638382e-01 -3.99372144e+01 -3.99372144e+01 -7.19175876e-01 -1.76962999e+02 -1.13771281e+02 -1.13771281e+02 -1.82074477e+02
  1.31588412e+11 -7.33245255e-01 -3.98528392e+01 -3.98528393e+01 -7.21659266e-01 -1.77076380e+02 -1.14001462e+02 -1.14001462e+02 -1.82191298e+02
  1.31668332e+11 -7.35875833e-01 -3.97680883e+01 -3.97680883e+01 -7.24165732e-01 -1.77190082e+02 -1.14232437e+02 -1.14232437e+02 -1.82308438e+02
  1.31748252e+11 -7.38530472e-01 -3.96829595e+01 -3.96829596e+01 -7.26695626e-01 -1.77304106e+02 -1.14464221e+02 -1.14464221e+02 -1.82425898e+02
  1.31828172e+11 -7.41209536e-01 -3.95974511e+01 -3.95974511e+01 -7.29249304e-01 -1.77418457e+02 -1.14696827e+02 -1.14696827e+02 -1.82543682e+02
  1.31908092e+11 -7.43913397e-01 -3.95115609e+01 -3.95115609e+01 -7.31827131e-01 -1.77533138e+02 -1.14930267e+02 -1.14930267e+02 -1.82661794e+02
  1.31988012e+11 -7.46642435e-01 -3.94252869e+01 -3.94252869e+01 -7.34429481e-01 -1.77648151e+02 -1.15164556e+02 -1.15164556e+02 -1.82780236e+02
  1.32067932e+11 -7.49397036e-01 -3.93386271e+01 -3.93386272e+01 -7.37056733e-01 -1.77763500e+02 -1.15399708e+02 -1.15399708e+02 -1.82899012e+02
